# pseudo_MSE3 PyTorch hardware test vectors
# seed=42
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=100
# chunk_size=128
# signedness: sgn=1 for every section in this file
# implementation: PyTorch reference only; no CUDA pseudo_MSE3 kernel is used
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# do not apply a chunk scale before feeding these values to the pseudo_MSE3 block
# decision rule: choose_exp2 if sum(err2^2 - err1^2) < 0 else choose_exp1
# expected_error rows: selected chunk squared error, as fp32_hex fp32_dec
# mantissa mode: truncate
# q_exp*_bits are packed sign/exponent/mantissa fields after pseudo_MSE3 quantization
# err_exp*_pre_square = scaled-q_exp* for each value, before squaring
# pseudo_diff_exp2_minus_exp1 = err_exp2_pre_square^2 - err_exp1_pre_square^2
# pseudo_diff_times_2_2m must be zero, [1,3), or (-3/4,-1/4]
# value mode: scaled
# chunk max rows use max absolute value; *_value is the signed value at that index
# value rows: value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.009765625
err_exp2 0.041015625
chunk_diff_exp2_minus_exp1 0.03125
expected_decision exp1
expected_error 0x3c200000 0.009765625
chunk_max_abs_index 127
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
114 0x3bca0200 0.0061647892 00000000 0 0 000000 00000000 0 0 00000 0x3bca0200 0.0061647892 0x3bca0200 0.0061647892 0x00000000 0 0
115 0x3b9c0400 0.00476121902 00000000 0 0 000000 00000000 0 0 00000 0x3b9c0400 0.00476121902 0x3b9c0400 0.00476121902 0x00000000 0 0
116 0x3c690100 0.0142214298 00000000 0 0 000000 00000001 0 1 00001 0x3c690100 0.0142214298 0x3bd20200 0.00640892982 0xb9290100 -0.000161174685 -0.660171509
117 0xbb2c0400 -0.00262475014 10000000 0 0 000000 10000000 0 0 00000 0xbb2c0400 -0.00262475014 0xbb2c0400 -0.00262475014 0x00000000 0 0
118 0x3df67f80 0.120360374 00000111 0 7 000111 00001111 0 15 01111 0x3c33fc00 0.0109853745 0x3b4ff000 0.00317287445 0xb8e7f800 -0.00011061132 -0.453063965
119 0x3dbc0400 0.0918045044 00000101 0 5 000101 00001011 0 11 01011 0x3c602000 0.0136795044 0x3bc04000 0.00586700439 0xb9202000 -0.0001527071 -0.625488281
120 0x3e880800 0.265686035 00010001 0 17 010001 00100010 1 2 00010 0x38800000 6.10351562e-05 0x38800000 6.10351562e-05 0x00000000 0 0
121 0xbe180800 -0.148468018 10001001 0 9 001001 10010011 0 19 10011 0xbc008000 -0.00784301758 0xb8000000 -3.05175781e-05 0xb8810000 -6.15119934e-05 -0.251953125
122 0xbffa7f80 -1.95701599 11111101 1 61 111101 11111110 3 30 11110 0xbb7f0000 -0.00389099121 0xbc9fe000 -0.0195159912 0x39bfc000 0.0003657341 1.49804688
123 0x3cfb8080 0.030700922 00000001 0 1 000001 00000011 0 3 00011 0x3c770100 0.015075922 0x3bee0200 0.00726342201 0xb9370100 -0.000174526125 -0.714859009
124 0xbc480800 -0.0122089386 10000000 0 0 000000 10000001 0 1 00001 0xbc480800 -0.0122089386 0xbb901000 -0.0043964386 0xb9080800 -0.000129729509 -0.53137207
125 0xbe75fe00 -0.240226746 10001111 0 15 001111 10011110 0 30 11110 0xbbbfc000 -0.00585174561 0xbbbfc000 -0.00585174561 0x00000000 0 0
126 0xbaf9fe00 -0.00190728903 10000000 0 0 000000 10000000 0 0 00000 0xbaf9fe00 -0.00190728903 0xbaf9fe00 -0.00190728903 0x00000000 0 0
127 0xbd7f8080 -0.0623784065 10000011 0 3 000011 10000111 0 7 00111 0xbc7e0200 -0.0155034065 0xbbfc0400 -0.00769090652 0xb93e0200 -0.000181205571 -0.742218018
VALUES_END
END_CHUNK 92
BEGIN_CHUNK 93
err_exp1 0.00133439817
err_exp2 0.00168382074
chunk_diff_exp2_minus_exp1 0.000349422626
expected_decision exp1
expected_error 0x3aaee6f9 0.00133439817
chunk_max_abs_index 55
chunk_max_abs_scaled_value 0x3ff3f054 1.90577173
chunk_max_abs_scaled_abs 0x3ff3f054 1.90577173
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
000 0x3da61eb5 0.0811132565 00000101 0 5 000101 00001010 0 10 01010 0x3b43d6a0 0.00298825651 0x3b43d6a0 0.00298825651 0x00000000 0 0
001 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
002 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
003 0xbdc0acfc -0.0940799415 10000110 0 6 000110 10001100 0 12 01100 0xb9acfc00 -0.000329941511 0xb9acfc00 -0.000329941511 0x00000000 0 0
004 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
005 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
006 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
007 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
008 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
009 0xbed27c91 -0.411106616 10011010 0 26 011010 10110100 1 20 10100 0xbb9f2440 -0.00485661626 0xbb9f2440 -0.00485661626 0x00000000 0 0
010 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
011 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
012 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
013 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
014 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
015 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
016 0x3faa7513 1.33169782 01010101 1 21 010101 01101010 3 10 01010 0x3b6a2600 0.00357282162 0x3c9d44c0 0.0191978216 0x39ba8980 0.000355791301 1.45732117
017 0x3e91219f 0.283459634 00010010 0 18 010010 00100100 1 4 00100 0x3b10cf80 0.00220963359 0x3b10cf80 0.00220963359 0x00000000 0 0
018 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
019 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
020 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
021 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
022 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
023 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
024 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
025 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
026 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
027 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
028 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
029 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
030 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
031 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
032 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
033 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
034 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
035 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
036 0xbe418d7f -0.189016327 10001100 0 12 001100 10011000 0 24 11000 0xbac6bf80 -0.00151632726 0xbac6bf80 -0.00151632726 0x00000000 0 0
037 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
038 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
039 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
040 0x3b124395 0.00223181141 00000000 0 0 000000 00000000 0 0 00000 0x3b124395 0.00223181141 0x3b124395 0.00223181141 0x00000000 0 0
041 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
042 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
043 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
044 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
045 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
046 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
047 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
048 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
049 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
050 0xbd08bbe1 -0.0333823003 10000010 0 2 000010 10000100 0 4 00100 0xbb0bbe10 -0.00213230029 0xbb0bbe10 -0.00213230029 0x00000000 0 0
051 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
052 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
053 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
054 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
055 0x3ff3f054 1.90577173 01111001 1 57 111001 01111100 3 28 11100 0x3c782a00 0.0151467323 0x3cfc1500 0.0307717323 0x3a3c1500 0.00071747601 2.93878174
056 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
057 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
058 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
059 0xbd24845b -0.0401652865 10000010 0 2 000010 10000101 0 5 00101 0xbc12116c -0.00891528651 0xba908b60 -0.00110278651 0xb8a422d8 -7.82661955e-05 -0.320578337
060 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
061 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
062 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
063 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
064 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
065 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
066 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
067 0xba94cbd4 -0.00113522494 10000000 0 0 000000 10000000 0 0 00000 0xba94cbd4 -0.00113522494 0xba94cbd4 -0.00113522494 0x00000000 0 0
068 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
069 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
070 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
071 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
072 0x3eb0d6de 0.345389307 00010110 0 22 010110 00101100 1 12 01100 0x3ad6de00 0.00163930655 0x3ad6de00 0.00163930655 0x00000000 0 0
073 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
074 0x3e4b10c0 0.198306084 00001100 0 12 001100 00011001 0 25 11001 0x3c310c00 0.0108060837 0x3b443000 0.00299358368 0xb8e21800 -0.000107809901 -0.441589355
075 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
076 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
077 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
078 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
079 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
080 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
081 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
082 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
083 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
084 0x3cac5678 0.0210373253 00000001 0 1 000001 00000010 0 2 00010 0x3bb159e0 0.00541232526 0x3bb159e0 0.00541232526 0x00000000 0 0
085 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
086 0x3d70d9f8 0.0588016212 00000011 0 3 000011 00000111 0 7 00111 0x3c4367e0 0.0119266212 0x3b86cfc0 0.0041141212 0xb90367e0 -0.0001253183 -0.513303757
087 0xbd2237ba -0.0396039262 10000010 0 2 000010 10000101 0 5 00101 0xbc08dee8 -0.00835392624 0xba0dee80 -0.000541426241 0xb891bdd0 -6.94949413e-05 -0.284651279
088 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
089 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
090 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
091 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
092 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
093 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
094 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
095 0xbd1040f4 -0.0352181941 10000010 0 2 000010 10000100 0 4 00100 0xbb8207a0 -0.00396819413 0xbb8207a0 -0.00396819413 0x00000000 0 0
096 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
097 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
098 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
099 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
100 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
101 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
102 0xbfd54e58 -1.66645336 11101010 1 42 101010 11110101 3 21 10101 0xbc272c00 -0.0102033615 0xbc272c00 -0.0102033615 0x00000000 0 0
103 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
104 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
105 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
106 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
107 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
108 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
109 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
110 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
111 0xbc6de340 -0.0145195127 10000000 0 0 000000 10000001 0 1 00001 0xbc6de340 -0.0145195127 0xbbdbc680 -0.00670701265 0xb92de340 -0.000165832229 -0.67924881
112 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
113 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
114 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
115 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
116 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
117 0x3fd48b72 1.66050553 01101010 1 42 101010 01110101 3 21 10101 0x3b8b7200 0.00425553322 0x3b8b7200 0.00425553322 0x00000000 0 0
118 0x3edfcdd1 0.43711713 00011011 0 27 011011 00110111 1 23 10111 0x3c79ba20 0.0152421296 0x3bf37440 0.00742962956 0xb939ba20 -0.000177123118 -0.725496292
119 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
120 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
121 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
122 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
123 0xbb149a53 -0.00226749922 10000000 0 0 000000 10000000 0 0 00000 0xbb149a53 -0.00226749922 0xbb149a53 -0.00226749922 0x00000000 0 0
124 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
125 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
126 0xbc9fce5a -0.0195075758 10000001 0 1 000001 10000010 0 2 00010 0xbb7e72d0 -0.00388257578 0xbb7e72d0 -0.00388257578 0x00000000 0 0
127 0x00000000 0 00000000 0 0 000000 00000000 0 0 00000 0x00000000 0 0x00000000 0 0x00000000 0 0
VALUES_END
END_CHUNK 93
BEGIN_CHUNK 94
err_exp1 0.0222300664
err_exp2 0.0172529649
chunk_diff_exp2_minus_exp1 -0.00497710239
expected_decision exp2
expected_error 0x3c8d5617 0.0172529649
chunk_max_abs_index 30
chunk_max_abs_scaled_value 0xbfffbc95 -1.99794257
chunk_max_abs_scaled_abs 0x3fffbc95 1.99794257
# value_index scaled_fp32_hex scaled_fp32_dec q_exp1_bits q_exp1_exp_field q_exp1_mant_field q_exp1_mant_bits q_exp2_bits q_exp2_exp_field q_exp2_mant_field q_exp2_mant_bits err_exp1_pre_square_fp32_hex err_exp1_pre_square_fp32_dec err_exp2_pre_square_fp32_hex err_exp2_pre_square_fp32_dec pseudo_diff_exp2_minus_exp1_fp32_hex pseudo_diff_exp2_minus_exp1_fp32_dec pseudo_diff_times_2_2m_dec
VALUES_BEGIN
000 0x3f7fb1de 0.998807788 00111111 0 63 111111 01011111 2 31 11111 0x3c6c7780 0.0144327879 0x3c6c7780 0.0144327879 0x00000000 0 0
001 0x3fffb0cc 1.99758291 01111111 1 63 111111 01111111 3 31 11111 0x3c586600 0.0132079124 0x3cec3300 0.0288329124 0x3a2c3300 0.000656887889 2.69061279
002 0xbf7fa987 -0.998680532 10111111 0 63 111111 11011111 2 31 11111 0xbc6a61c0 -0.014305532 0xbc6a61c0 -0.014305532 0x00000000 0 0
003 0x3aff971e 0.00194999925 00000000 0 0 000000 00000000 0 0 00000 0x3aff971e 0.00194999925 0x3aff971e 0.00194999925 0x00000000 0 0
004 0xbd7fbfdd -0.0624388345 10000011 0 3 000011 10000111 0 7 00111 0xbc7eff74 -0.0155638345 0xbbfdfee8 -0.00775133446 0xb93eff74 -0.000182149757 -0.746085405
005 0xbd7f8cbc -0.0623900741 10000011 0 3 000011 10000111 0 7 00111 0xbc7e32f0 -0.0155150741 0xbbfc65e0 -0.00770257413 0xb93e32f0 -0.000181387877 -0.742964745
006 0x3c7f9fb5 0.015602042 00000000 0 0 000000 00000001 0 1 00001 0x3c7f9fb5 0.015602042 0x3bff3f6a 0.00778954197 0xb93f9fb5 -0.000182746749 -0.748530686
007 0x3b7f9e3f 0.00390042341 00000000 0 0 000000 00000000 0 0 00000 0x3b7f9e3f 0.00390042341 0x3b7f9e3f 0.00390042341 0x00000000 0 0
008 0xbd7fb4ab -0.0624281578 10000011 0 3 000011 10000111 0 7 00111 0xbc7ed2ac -0.0155531578 0xbbfda558 -0.00774065778 0xb93ed2ac -0.000181982934 -0.745402098
009 0xbbffb52c -0.00780357979 10000000 0 0 000000 10000000 0 0 00000 0xbbffb52c -0.00780357979 0xbbffb52c -0.00780357979 0x00000000 0 0
010 0x3fffb733 1.9977783 01111111 1 63 111111 01111111 3 31 11111 0x3c5b9980 0.0134032965 0x3cedccc0 0.0290282965 0x3a2dccc0 0.00066299364 2.71562195
011 0x3b7fa955 0.00390108419 00000000 0 0 000000 00000000 0 0 00000 0x3b7fa955 0.00390108419 0x3b7fa955 0.00390108419 0x00000000 0 0
012 0xbeff85c8 -0.499067545 10011111 0 31 011111 10111111 1 31 11111 0xbc70b900 -0.0146925449 0xbbe17200 -0.00688004494 0xb930b900 -0.000168535858 -0.690322876
013 0xbf7fb5c8 -0.998867512 10111111 0 63 111111 11011111 2 31 11111 0xbc6d7200 -0.0144925117 0xbc6d7200 -0.0144925117 0x00000000 0 0
014 0xbeff8719 -0.499077588 10011111 0 31 011111 10111111 1 31 11111 0xbc70e320 -0.0147025883 0xbbe1c640 -0.00689008832 0xb930e320 -0.000168692786 -0.690965652
015 0xbdff9f16 -0.124815151 10000111 0 7 000111 10001111 0 15 01111 0xbc7cf8b0 -0.0154401511 0xbbf9f160 -0.0076276511 0xb93cf8b0 -0.000180217205 -0.73816967
016 0x3aff8fb9 0.00194977887 00000000 0 0 000000 00000000 0 0 00000 0x3aff8fb9 0.00194977887 0x3aff8fb9 0.00194977887 0x00000000 0 0
017 0xbf7fa481 -0.99860388 10111111 0 63 111111 11011111 2 31 11111 0xbc692040 -0.0142288804 0xbc692040 -0.0142288804 0x00000000 0 0
018 0xbeff9fd8 -0.499266386 10011111 0 31 011111 10111111 1 31 11111 0xbc73fb00 -0.014891386 0xbbe7f600 -0.00707888603 0xb933fb00 -0.000171642751 -0.703048706
019 0xbeff926a -0.499163926 10011111 0 31 011111 10111111 1 31 11111 0xbc724d40 -0.0147889256 0xbbe49a80 -0.00697642565 0xb9324d40 -0.000170041807 -0.696491241
020 0x3d7fa6e8 0.0624150336 00000011 0 3 000011 00000111 0 7 00111 0x3c7e9ba0 0.0155400336 0x3bfd3740 0.00772753358 0xb93e9ba0 -0.000181777868 -0.744562149
021 0xbcff9b33 -0.0312019344 10000001 0 1 000001 10000011 0 3 00011 0xbc7f3666 -0.0155769344 0xbbfe6ccc -0.00776443444 0xb93f3666 -0.000182354444 -0.746923804
022 0xbc7facab -0.0156051321 10000000 0 0 000000 10000001 0 1 00001 0xbc7facab -0.0156051321 0xbbff5956 -0.0077926321 0xb93facab -0.000182795033 -0.748728454
023 0x3b7f900f 0.00389957777 00000000 0 0 000000 00000000 0 0 00000 0x3b7f900f 0.00389957777 0x3b7f900f 0.00389957777 0x00000000 0 0
024 0xbfff83ca -1.99620938 11111111 1 63 111111 11111111 3 31 11111 0xbc41e500 -0.011834383 0xbce0f280 -0.027459383 0x3a20f280 0.000613965094 2.51480103
025 0xbb7fa9bc -0.00390110817 10000000 0 0 000000 10000000 0 0 00000 0xbb7fa9bc -0.00390110817 0xbb7fa9bc -0.00390110817 0x00000000 0 0
026 0x3e7fac54 0.249680817 00001111 0 15 001111 00011111 0 31 11111 0x3c7ac540 0.0153058171 0x3bf58a80 0.00749331713 0xb93ac540 -0.000178118236 -0.729572296
027 0xbf7fbef5 -0.999007523 10111111 0 63 111111 11011111 2 31 11111 0xbc6fbd40 -0.0146325231 0xbc6fbd40 -0.0146325231 0x00000000 0 0
