# pseudo_MSE hardware test vectors
# seed=20260625
# bit_widths=8,7,6,5,4
# num_chunks_per_bit_width=10
# chunk_size=128
# signedness: sgn=1 for every section in this file
# chunk scale source: DynamicInputQuantizer._chunk_scale(raw_chunk)
# chunk scale definition: pow2_floor(max(abs(raw_chunk))) with 1.0 for all-zero chunks
# metric input: values are already scaled FP32 numbers (scaled_v)
# raw_fp32 values are provided only to test the pre-scale path
# feed scaled_fp32 values to the pseudo_MSE block, or compute scaled_fp32 = raw_fp32 / chunk_scale
# decision rule: choose_exp2 if sum((scaled-q_exp2)^2 - (scaled-q_exp1)^2) < 0 else choose_exp1
# value mode: raw-and-scaled
# chunk_scale rows: chunk_scale chunk_scale_fp32_hex chunk_scale_fp32_dec
# chunk max rows use max absolute value; *_value is the signed value at that index
# chunk max rows: chunk_max_abs_index value_index, chunk_max_abs_raw_value raw_fp32_hex raw_fp32_dec, chunk_max_abs_raw_abs raw_abs_fp32_hex raw_abs_fp32_dec, chunk_max_abs_scaled_value scaled_fp32_hex scaled_fp32_dec, chunk_max_abs_scaled_abs scaled_abs_fp32_hex scaled_abs_fp32_dec
# raw max alias rows: raw_max_abs_index, raw_max_abs_value, raw_max_abs_abs
# raw-and-scaled max summary rows: raw_and_scaled_max_abs value_index scale_fp32_hex scale_fp32_dec raw_value_fp32_hex raw_value_fp32_dec raw_abs_fp32_hex raw_abs_fp32_dec scaled_value_fp32_hex scaled_value_fp32_dec scaled_abs_fp32_hex scaled_abs_fp32_dec
# value rows: value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
# scaled_fp32_dec = raw_fp32_dec / scale_fp32_dec

BEGIN_BIT_WIDTH 8
sgn 1
exp1_format fp8_e1m6
exp2_format fp8_e2m5
m1 6
m2 5
BEGIN_CHUNK 0
err_exp1 0.00207519531
err_exp2 0.0107421875
chunk_diff_exp2_minus_exp1 0.00866699219
expected_decision exp1
chunk_max_abs_index 127
raw_max_abs_index 127
raw_max_abs_value 0xbfff8000 -1.99609375
raw_max_abs_abs 0x3fff8000 1.99609375
chunk_max_abs_raw_value 0xbfff8000 -1.99609375
chunk_max_abs_raw_abs 0x3fff8000 1.99609375
raw_and_scaled_max_abs 127 0x3f800000 1 0xbfff8000 -1.99609375 0x3fff8000 1.99609375 0xbfff8000 -1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0xbfff8000 -1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3f800000 1
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
073 0xbf5a8000 -0.853515625 0xbfda8000 -1.70703125
074 0x3f5b8000 0.857421875 0x3fdb8000 1.71484375
075 0xbf5c8000 -0.861328125 0xbfdc8000 -1.72265625
076 0x3f5d8000 0.865234375 0x3fdd8000 1.73046875
077 0xbf5e8000 -0.869140625 0xbfde8000 -1.73828125
078 0x3f5f8000 0.873046875 0x3fdf8000 1.74609375
079 0xbf608000 -0.876953125 0xbfe08000 -1.75390625
080 0x3f618000 0.880859375 0x3fe18000 1.76171875
081 0xbf628000 -0.884765625 0xbfe28000 -1.76953125
082 0x3f638000 0.888671875 0x3fe38000 1.77734375
083 0xbf648000 -0.892578125 0xbfe48000 -1.78515625
084 0x3f658000 0.896484375 0x3fe58000 1.79296875
085 0xbf668000 -0.900390625 0xbfe68000 -1.80078125
086 0x3f678000 0.904296875 0x3fe78000 1.80859375
087 0xbf688000 -0.908203125 0xbfe88000 -1.81640625
088 0x3f698000 0.912109375 0x3fe98000 1.82421875
089 0xbf6a8000 -0.916015625 0xbfea8000 -1.83203125
090 0x3f6b8000 0.919921875 0x3feb8000 1.83984375
091 0xbf6c8000 -0.923828125 0xbfec8000 -1.84765625
092 0x3f6d8000 0.927734375 0x3fed8000 1.85546875
093 0xbf6e8000 -0.931640625 0xbfee8000 -1.86328125
094 0x3f6f8000 0.935546875 0x3fef8000 1.87109375
095 0xbf708000 -0.939453125 0xbff08000 -1.87890625
096 0x3f718000 0.943359375 0x3ff18000 1.88671875
097 0xbf728000 -0.947265625 0xbff28000 -1.89453125
098 0x3f738000 0.951171875 0x3ff38000 1.90234375
099 0xbf748000 -0.955078125 0xbff48000 -1.91015625
100 0x3f758000 0.958984375 0x3ff58000 1.91796875
101 0xbf768000 -0.962890625 0xbff68000 -1.92578125
102 0x3f778000 0.966796875 0x3ff78000 1.93359375
103 0xbf788000 -0.970703125 0xbff88000 -1.94140625
104 0x3f798000 0.974609375 0x3ff98000 1.94921875
105 0xbf7a8000 -0.978515625 0xbffa8000 -1.95703125
106 0x3f7b8000 0.982421875 0x3ffb8000 1.96484375
107 0xbf7c8000 -0.986328125 0xbffc8000 -1.97265625
108 0x3f7d8000 0.990234375 0x3ffd8000 1.98046875
109 0xbf7e8000 -0.994140625 0xbffe8000 -1.98828125
110 0x3f7f8000 0.998046875 0x3fff8000 1.99609375
111 0xbf008000 -0.501953125 0xbf808000 -1.00390625
112 0x3f018000 0.505859375 0x3f818000 1.01171875
113 0xbf028000 -0.509765625 0xbf828000 -1.01953125
114 0x3f038000 0.513671875 0x3f838000 1.02734375
115 0xbf048000 -0.517578125 0xbf848000 -1.03515625
116 0x3f058000 0.521484375 0x3f858000 1.04296875
117 0xbf068000 -0.525390625 0xbf868000 -1.05078125
118 0x3f078000 0.529296875 0x3f878000 1.05859375
119 0xbf088000 -0.533203125 0xbf888000 -1.06640625
120 0x3f098000 0.537109375 0x3f898000 1.07421875
121 0xbf0a8000 -0.541015625 0xbf8a8000 -1.08203125
122 0x3f0b8000 0.544921875 0x3f8b8000 1.08984375
123 0xbf0c8000 -0.548828125 0xbf8c8000 -1.09765625
124 0x3f0d8000 0.552734375 0x3f8d8000 1.10546875
125 0xbf0e8000 -0.556640625 0xbf8e8000 -1.11328125
126 0x3f0f8000 0.560546875 0x3f8f8000 1.12109375
127 0xbf108000 -0.564453125 0xbf908000 -1.12890625
VALUES_END
END_CHUNK 1
BEGIN_CHUNK 2
err_exp1 0.0107421875
err_exp2 0.048828125
chunk_diff_exp2_minus_exp1 0.0380859375
expected_decision exp1
chunk_max_abs_index 96
raw_max_abs_index 96
raw_max_abs_value 0x3eff8000 0.499023438
raw_max_abs_abs 0x3eff8000 0.499023438
chunk_max_abs_raw_value 0x3eff8000 0.499023438
chunk_max_abs_raw_abs 0x3eff8000 0.499023438
raw_and_scaled_max_abs 96 0x3e800000 0.25 0x3eff8000 0.499023438 0x3eff8000 0.499023438 0x3fff8000 1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0x3fff8000 1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3e800000 0.25
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3e9f8000 0.311523438 0x3f9f8000 1.24609375
001 0xbea08000 -0.313476562 0xbfa08000 -1.25390625
002 0x3ea18000 0.315429688 0x3fa18000 1.26171875
003 0xbea28000 -0.317382812 0xbfa28000 -1.26953125
004 0x3ea38000 0.319335938 0x3fa38000 1.27734375
005 0xbea48000 -0.321289062 0xbfa48000 -1.28515625
006 0x3ea58000 0.323242188 0x3fa58000 1.29296875
007 0xbea68000 -0.325195312 0xbfa68000 -1.30078125
008 0x3ea78000 0.327148438 0x3fa78000 1.30859375
009 0xbea88000 -0.329101562 0xbfa88000 -1.31640625
010 0x3ea98000 0.331054688 0x3fa98000 1.32421875
011 0xbeaa8000 -0.333007812 0xbfaa8000 -1.33203125
012 0x3eab8000 0.334960938 0x3fab8000 1.33984375
013 0xbeac8000 -0.336914062 0xbfac8000 -1.34765625
014 0x3ead8000 0.338867188 0x3fad8000 1.35546875
015 0xbeae8000 -0.340820312 0xbfae8000 -1.36328125
016 0x3eaf8000 0.342773438 0x3faf8000 1.37109375
017 0xbeb08000 -0.344726562 0xbfb08000 -1.37890625
018 0x3eb18000 0.346679688 0x3fb18000 1.38671875
019 0xbeb28000 -0.348632812 0xbfb28000 -1.39453125
020 0x3eb38000 0.350585938 0x3fb38000 1.40234375
021 0xbeb48000 -0.352539062 0xbfb48000 -1.41015625
022 0x3eb58000 0.354492188 0x3fb58000 1.41796875
023 0xbeb68000 -0.356445312 0xbfb68000 -1.42578125
024 0x3eb78000 0.358398438 0x3fb78000 1.43359375
025 0xbeb88000 -0.360351562 0xbfb88000 -1.44140625
026 0x3eb98000 0.362304688 0x3fb98000 1.44921875
027 0xbeba8000 -0.364257812 0xbfba8000 -1.45703125
028 0x3ebb8000 0.366210938 0x3fbb8000 1.46484375
029 0xbebc8000 -0.368164062 0xbfbc8000 -1.47265625
030 0x3ebd8000 0.370117188 0x3fbd8000 1.48046875
031 0xbebe8000 -0.372070312 0xbfbe8000 -1.48828125
032 0x3ebf8000 0.374023438 0x3fbf8000 1.49609375
033 0xbec08000 -0.375976562 0xbfc08000 -1.50390625
034 0x3ec18000 0.377929688 0x3fc18000 1.51171875
035 0xbec28000 -0.379882812 0xbfc28000 -1.51953125
036 0x3ec38000 0.381835938 0x3fc38000 1.52734375
037 0xbec48000 -0.383789062 0xbfc48000 -1.53515625
038 0x3ec58000 0.385742188 0x3fc58000 1.54296875
039 0xbec68000 -0.387695312 0xbfc68000 -1.55078125
040 0x3ec78000 0.389648438 0x3fc78000 1.55859375
041 0xbec88000 -0.391601562 0xbfc88000 -1.56640625
042 0x3ec98000 0.393554688 0x3fc98000 1.57421875
043 0xbeca8000 -0.395507812 0xbfca8000 -1.58203125
044 0x3ecb8000 0.397460938 0x3fcb8000 1.58984375
045 0xbecc8000 -0.399414062 0xbfcc8000 -1.59765625
046 0x3ecd8000 0.401367188 0x3fcd8000 1.60546875
047 0xbece8000 -0.403320312 0xbfce8000 -1.61328125
048 0x3ecf8000 0.405273438 0x3fcf8000 1.62109375
049 0xbed08000 -0.407226562 0xbfd08000 -1.62890625
050 0x3ed18000 0.409179688 0x3fd18000 1.63671875
051 0xbed28000 -0.411132812 0xbfd28000 -1.64453125
052 0x3ed38000 0.413085938 0x3fd38000 1.65234375
053 0xbed48000 -0.415039062 0xbfd48000 -1.66015625
054 0x3ed58000 0.416992188 0x3fd58000 1.66796875
055 0xbed68000 -0.418945312 0xbfd68000 -1.67578125
056 0x3ed78000 0.420898438 0x3fd78000 1.68359375
057 0xbed88000 -0.422851562 0xbfd88000 -1.69140625
058 0x3ed98000 0.424804688 0x3fd98000 1.69921875
059 0xbeda8000 -0.426757812 0xbfda8000 -1.70703125
060 0x3edb8000 0.428710938 0x3fdb8000 1.71484375
061 0xbedc8000 -0.430664062 0xbfdc8000 -1.72265625
062 0x3edd8000 0.432617188 0x3fdd8000 1.73046875
063 0xbede8000 -0.434570312 0xbfde8000 -1.73828125
064 0x3edf8000 0.436523438 0x3fdf8000 1.74609375
065 0xbee08000 -0.438476562 0xbfe08000 -1.75390625
066 0x3ee18000 0.440429688 0x3fe18000 1.76171875
067 0xbee28000 -0.442382812 0xbfe28000 -1.76953125
068 0x3ee38000 0.444335938 0x3fe38000 1.77734375
069 0xbee48000 -0.446289062 0xbfe48000 -1.78515625
070 0x3ee58000 0.448242188 0x3fe58000 1.79296875
071 0xbee68000 -0.450195312 0xbfe68000 -1.80078125
072 0x3ee78000 0.452148438 0x3fe78000 1.80859375
073 0xbee88000 -0.454101562 0xbfe88000 -1.81640625
074 0x3ee98000 0.456054688 0x3fe98000 1.82421875
075 0xbeea8000 -0.458007812 0xbfea8000 -1.83203125
076 0x3eeb8000 0.459960938 0x3feb8000 1.83984375
077 0xbeec8000 -0.461914062 0xbfec8000 -1.84765625
078 0x3eed8000 0.463867188 0x3fed8000 1.85546875
079 0xbeee8000 -0.465820312 0xbfee8000 -1.86328125
080 0x3eef8000 0.467773438 0x3fef8000 1.87109375
081 0xbef08000 -0.469726562 0xbff08000 -1.87890625
082 0x3ef18000 0.471679688 0x3ff18000 1.88671875
083 0xbef28000 -0.473632812 0xbff28000 -1.89453125
084 0x3ef38000 0.475585938 0x3ff38000 1.90234375
085 0xbef48000 -0.477539062 0xbff48000 -1.91015625
086 0x3ef58000 0.479492188 0x3ff58000 1.91796875
087 0xbef68000 -0.481445312 0xbff68000 -1.92578125
088 0x3ef78000 0.483398438 0x3ff78000 1.93359375
089 0xbef88000 -0.485351562 0xbff88000 -1.94140625
090 0x3ef98000 0.487304688 0x3ff98000 1.94921875
091 0xbefa8000 -0.489257812 0xbffa8000 -1.95703125
092 0x3efb8000 0.491210938 0x3ffb8000 1.96484375
093 0xbefc8000 -0.493164062 0xbffc8000 -1.97265625
094 0x3efd8000 0.495117188 0x3ffd8000 1.98046875
095 0xbefe8000 -0.497070312 0xbffe8000 -1.98828125
096 0x3eff8000 0.499023438 0x3fff8000 1.99609375
097 0xbe808000 -0.250976562 0xbf808000 -1.00390625
098 0x3e818000 0.252929688 0x3f818000 1.01171875
099 0xbe828000 -0.254882812 0xbf828000 -1.01953125
100 0x3e838000 0.256835938 0x3f838000 1.02734375
101 0xbe848000 -0.258789062 0xbf848000 -1.03515625
102 0x3e858000 0.260742188 0x3f858000 1.04296875
103 0xbe868000 -0.262695312 0xbf868000 -1.05078125
104 0x3e878000 0.264648438 0x3f878000 1.05859375
105 0xbe888000 -0.266601562 0xbf888000 -1.06640625
106 0x3e898000 0.268554688 0x3f898000 1.07421875
107 0xbe8a8000 -0.270507812 0xbf8a8000 -1.08203125
108 0x3e8b8000 0.272460938 0x3f8b8000 1.08984375
109 0xbe8c8000 -0.274414062 0xbf8c8000 -1.09765625
110 0x3e8d8000 0.276367188 0x3f8d8000 1.10546875
111 0xbe8e8000 -0.278320312 0xbf8e8000 -1.11328125
112 0x3e8f8000 0.280273438 0x3f8f8000 1.12109375
113 0xbe908000 -0.282226562 0xbf908000 -1.12890625
114 0x3e918000 0.284179688 0x3f918000 1.13671875
115 0xbe928000 -0.286132812 0xbf928000 -1.14453125
116 0x3e938000 0.288085938 0x3f938000 1.15234375
117 0xbe948000 -0.290039062 0xbf948000 -1.16015625
118 0x3e958000 0.291992188 0x3f958000 1.16796875
119 0xbe968000 -0.293945312 0xbf968000 -1.17578125
120 0x3e978000 0.295898438 0x3f978000 1.18359375
121 0xbe988000 -0.297851562 0xbf988000 -1.19140625
122 0x3e998000 0.299804688 0x3f998000 1.19921875
123 0xbe9a8000 -0.301757812 0xbf9a8000 -1.20703125
124 0x3e9b8000 0.303710938 0x3f9b8000 1.21484375
125 0xbe9c8000 -0.305664062 0xbf9c8000 -1.22265625
126 0x3e9d8000 0.307617188 0x3f9d8000 1.23046875
127 0xbe9e8000 -0.309570312 0xbf9e8000 -1.23828125
VALUES_END
END_CHUNK 2
BEGIN_CHUNK 3
err_exp1 0.0107421875
err_exp2 0.048828125
chunk_diff_exp2_minus_exp1 0.0380859375
expected_decision exp1
chunk_max_abs_index 120
raw_max_abs_index 120
raw_max_abs_value 0x3d7f8000 0.0623779297
raw_max_abs_abs 0x3d7f8000 0.0623779297
chunk_max_abs_raw_value 0x3d7f8000 0.0623779297
chunk_max_abs_raw_abs 0x3d7f8000 0.0623779297
raw_and_scaled_max_abs 120 0x3d000000 0.03125 0x3d7f8000 0.0623779297 0x3d7f8000 0.0623779297 0x3fff8000 1.99609375 0x3fff8000 1.99609375
chunk_max_abs_scaled_value 0x3fff8000 1.99609375
chunk_max_abs_scaled_abs 0x3fff8000 1.99609375
chunk_scale 0x3d000000 0.03125
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0x3d078000 0.0330810547 0x3f878000 1.05859375
001 0xbd088000 -0.0333251953 0xbf888000 -1.06640625
002 0x3d098000 0.0335693359 0x3f898000 1.07421875
003 0xbd0a8000 -0.0338134766 0xbf8a8000 -1.08203125
004 0x3d0b8000 0.0340576172 0x3f8b8000 1.08984375
005 0xbd0c8000 -0.0343017578 0xbf8c8000 -1.09765625
006 0x3d0d8000 0.0345458984 0x3f8d8000 1.10546875
007 0xbd0e8000 -0.0347900391 0xbf8e8000 -1.11328125
008 0x3d0f8000 0.0350341797 0x3f8f8000 1.12109375
009 0xbd108000 -0.0352783203 0xbf908000 -1.12890625
010 0x3d118000 0.0355224609 0x3f918000 1.13671875
011 0xbd128000 -0.0357666016 0xbf928000 -1.14453125
012 0x3d138000 0.0360107422 0x3f938000 1.15234375
013 0xbd148000 -0.0362548828 0xbf948000 -1.16015625
014 0x3d158000 0.0364990234 0x3f958000 1.16796875
015 0xbd168000 -0.0367431641 0xbf968000 -1.17578125
016 0x3d178000 0.0369873047 0x3f978000 1.18359375
017 0xbd188000 -0.0372314453 0xbf988000 -1.19140625
018 0x3d198000 0.0374755859 0x3f998000 1.19921875
019 0xbd1a8000 -0.0377197266 0xbf9a8000 -1.20703125
020 0x3d1b8000 0.0379638672 0x3f9b8000 1.21484375
021 0xbd1c8000 -0.0382080078 0xbf9c8000 -1.22265625
022 0x3d1d8000 0.0384521484 0x3f9d8000 1.23046875
023 0xbd1e8000 -0.0386962891 0xbf9e8000 -1.23828125
024 0x3d1f8000 0.0389404297 0x3f9f8000 1.24609375
025 0xbd208000 -0.0391845703 0xbfa08000 -1.25390625
026 0x3d218000 0.0394287109 0x3fa18000 1.26171875
027 0xbd228000 -0.0396728516 0xbfa28000 -1.26953125
028 0x3d238000 0.0399169922 0x3fa38000 1.27734375
029 0xbd248000 -0.0401611328 0xbfa48000 -1.28515625
030 0x3d258000 0.0404052734 0x3fa58000 1.29296875
031 0xbd268000 -0.0406494141 0xbfa68000 -1.30078125
032 0x3d278000 0.0408935547 0x3fa78000 1.30859375
033 0xbd288000 -0.0411376953 0xbfa88000 -1.31640625
034 0x3d298000 0.0413818359 0x3fa98000 1.32421875
035 0xbd2a8000 -0.0416259766 0xbfaa8000 -1.33203125
036 0x3d2b8000 0.0418701172 0x3fab8000 1.33984375
037 0xbd2c8000 -0.0421142578 0xbfac8000 -1.34765625
038 0x3d2d8000 0.0423583984 0x3fad8000 1.35546875
039 0xbd2e8000 -0.0426025391 0xbfae8000 -1.36328125
040 0x3d2f8000 0.0428466797 0x3faf8000 1.37109375
041 0xbd308000 -0.0430908203 0xbfb08000 -1.37890625
042 0x3d318000 0.0433349609 0x3fb18000 1.38671875
043 0xbd328000 -0.0435791016 0xbfb28000 -1.39453125
044 0x3d338000 0.0438232422 0x3fb38000 1.40234375
045 0xbd348000 -0.0440673828 0xbfb48000 -1.41015625
046 0x3d358000 0.0443115234 0x3fb58000 1.41796875
047 0xbd368000 -0.0445556641 0xbfb68000 -1.42578125
048 0x3d378000 0.0447998047 0x3fb78000 1.43359375
049 0xbd388000 -0.0450439453 0xbfb88000 -1.44140625
050 0x3d398000 0.0452880859 0x3fb98000 1.44921875
051 0xbd3a8000 -0.0455322266 0xbfba8000 -1.45703125
052 0x3d3b8000 0.0457763672 0x3fbb8000 1.46484375
053 0xbd3c8000 -0.0460205078 0xbfbc8000 -1.47265625
054 0x3d3d8000 0.0462646484 0x3fbd8000 1.48046875
055 0xbd3e8000 -0.0465087891 0xbfbe8000 -1.48828125
056 0x3d3f8000 0.0467529297 0x3fbf8000 1.49609375
057 0xbd408000 -0.0469970703 0xbfc08000 -1.50390625
058 0x3d418000 0.0472412109 0x3fc18000 1.51171875
059 0xbd428000 -0.0474853516 0xbfc28000 -1.51953125
060 0x3d438000 0.0477294922 0x3fc38000 1.52734375
061 0xbd448000 -0.0479736328 0xbfc48000 -1.53515625
062 0x3d458000 0.0482177734 0x3fc58000 1.54296875
063 0xbd468000 -0.0484619141 0xbfc68000 -1.55078125
064 0x3d478000 0.0487060547 0x3fc78000 1.55859375
065 0xbd488000 -0.0489501953 0xbfc88000 -1.56640625
066 0x3d498000 0.0491943359 0x3fc98000 1.57421875
067 0xbd4a8000 -0.0494384766 0xbfca8000 -1.58203125
068 0x3d4b8000 0.0496826172 0x3fcb8000 1.58984375
069 0xbd4c8000 -0.0499267578 0xbfcc8000 -1.59765625
070 0x3d4d8000 0.0501708984 0x3fcd8000 1.60546875
071 0xbd4e8000 -0.0504150391 0xbfce8000 -1.61328125
072 0x3d4f8000 0.0506591797 0x3fcf8000 1.62109375
073 0xbd508000 -0.0509033203 0xbfd08000 -1.62890625
074 0x3d518000 0.0511474609 0x3fd18000 1.63671875
075 0xbd528000 -0.0513916016 0xbfd28000 -1.64453125
076 0x3d538000 0.0516357422 0x3fd38000 1.65234375
077 0xbd548000 -0.0518798828 0xbfd48000 -1.66015625
078 0x3d558000 0.0521240234 0x3fd58000 1.66796875
079 0xbd568000 -0.0523681641 0xbfd68000 -1.67578125
080 0x3d578000 0.0526123047 0x3fd78000 1.68359375
081 0xbd588000 -0.0528564453 0xbfd88000 -1.69140625
082 0x3d598000 0.0531005859 0x3fd98000 1.69921875
083 0xbd5a8000 -0.0533447266 0xbfda8000 -1.70703125
084 0x3d5b8000 0.0535888672 0x3fdb8000 1.71484375
085 0xbd5c8000 -0.0538330078 0xbfdc8000 -1.72265625
086 0x3d5d8000 0.0540771484 0x3fdd8000 1.73046875
087 0xbd5e8000 -0.0543212891 0xbfde8000 -1.73828125
088 0x3d5f8000 0.0545654297 0x3fdf8000 1.74609375
089 0xbd608000 -0.0548095703 0xbfe08000 -1.75390625
090 0x3d618000 0.0550537109 0x3fe18000 1.76171875
091 0xbd628000 -0.0552978516 0xbfe28000 -1.76953125
092 0x3d638000 0.0555419922 0x3fe38000 1.77734375
093 0xbd648000 -0.0557861328 0xbfe48000 -1.78515625
094 0x3d658000 0.0560302734 0x3fe58000 1.79296875
095 0xbd668000 -0.0562744141 0xbfe68000 -1.80078125
096 0x3d678000 0.0565185547 0x3fe78000 1.80859375
097 0xbd688000 -0.0567626953 0xbfe88000 -1.81640625
098 0x3d698000 0.0570068359 0x3fe98000 1.82421875
099 0xbd6a8000 -0.0572509766 0xbfea8000 -1.83203125
100 0x3d6b8000 0.0574951172 0x3feb8000 1.83984375
101 0xbd6c8000 -0.0577392578 0xbfec8000 -1.84765625
102 0x3d6d8000 0.0579833984 0x3fed8000 1.85546875
103 0xbd6e8000 -0.0582275391 0xbfee8000 -1.86328125
104 0x3d6f8000 0.0584716797 0x3fef8000 1.87109375
105 0xbd708000 -0.0587158203 0xbff08000 -1.87890625
106 0x3d718000 0.0589599609 0x3ff18000 1.88671875
107 0xbd728000 -0.0592041016 0xbff28000 -1.89453125
108 0x3d738000 0.0594482422 0x3ff38000 1.90234375
109 0xbd748000 -0.0596923828 0xbff48000 -1.91015625
110 0x3d758000 0.0599365234 0x3ff58000 1.91796875
111 0xbd768000 -0.0601806641 0xbff68000 -1.92578125
112 0x3d778000 0.0604248047 0x3ff78000 1.93359375
113 0xbd788000 -0.0606689453 0xbff88000 -1.94140625
114 0x3d798000 0.0609130859 0x3ff98000 1.94921875
115 0xbd7a8000 -0.0611572266 0xbffa8000 -1.95703125
116 0x3d7b8000 0.0614013672 0x3ffb8000 1.96484375
117 0xbd7c8000 -0.0616455078 0xbffc8000 -1.97265625
118 0x3d7d8000 0.0618896484 0x3ffd8000 1.98046875
119 0xbd7e8000 -0.0621337891 0xbffe8000 -1.98828125
120 0x3d7f8000 0.0623779297 0x3fff8000 1.99609375
121 0xbd008000 -0.0313720703 0xbf808000 -1.00390625
122 0x3d018000 0.0316162109 0x3f818000 1.01171875
123 0xbd028000 -0.0318603516 0xbf828000 -1.01953125
124 0x3d038000 0.0321044922 0x3f838000 1.02734375
125 0xbd048000 -0.0323486328 0xbf848000 -1.03515625
126 0x3d058000 0.0325927734 0x3f858000 1.04296875
127 0xbd068000 -0.0328369141 0xbf868000 -1.05078125
VALUES_END
END_CHUNK 3
BEGIN_CHUNK 4
err_exp1 0.0105835032
err_exp2 0.0208862368
chunk_diff_exp2_minus_exp1 0.0103027336
expected_decision exp1
chunk_max_abs_index 30
raw_max_abs_index 30
raw_max_abs_value 0xbc7e0000 -0.0155029297
raw_max_abs_abs 0x3c7e0000 0.0155029297
chunk_max_abs_raw_value 0xbc7e0000 -0.0155029297
chunk_max_abs_raw_abs 0x3c7e0000 0.0155029297
raw_and_scaled_max_abs 30 0x3c000000 0.0078125 0xbc7e0000 -0.0155029297 0x3c7e0000 0.0155029297 0xbffe0000 -1.984375 0x3ffe0000 1.984375
chunk_max_abs_scaled_value 0xbffe0000 -1.984375
chunk_max_abs_scaled_abs 0x3ffe0000 1.984375
chunk_scale 0x3c000000 0.0078125
# value_index raw_fp32_hex raw_fp32_dec scaled_fp32_hex scaled_fp32_dec
VALUES_BEGIN
000 0xbc000000 -0.0078125 0xbf800000 -1
001 0x3c000000 0.0078125 0x3f800000 1
002 0xbc086666 -0.00832519494 0xbf886666 -1.06562495
003 0x3c086666 0.00832519494 0x3f886666 1.06562495
004 0xbc10cccd -0.00883789081 0xbf90cccd -1.13125002
005 0x3c10cccd 0.00883789081 0x3f90cccd 1.13125002
006 0xbc193333 -0.00935058575 0xbf993333 -1.19687498
007 0x3c193333 0.00935058575 0x3f993333 1.19687498
008 0xbc21999a -0.00986328162 0xbfa1999a -1.26250005
009 0x3c21999a 0.00986328162 0x3fa1999a 1.26250005
010 0xbc2a0000 -0.0103759766 0xbfaa0000 -1.328125
011 0x3c2a0000 0.0103759766 0x3faa0000 1.328125
012 0xbc326666 -0.0108886715 0xbfb26666 -1.39374995
013 0x3c326666 0.0108886715 0x3fb26666 1.39374995
014 0xbc3acccd -0.0114013674 0xbfbacccd -1.45937502
015 0x3c3acccd 0.0114013674 0x3fbacccd 1.45937502
016 0xbc433333 -0.0119140623 0xbfc33333 -1.52499998
017 0x3c433333 0.0119140623 0x3fc33333 1.52499998
018 0xbc4b999a -0.0124267582 0xbfcb999a -1.59062505
019 0x3c4b999a 0.0124267582 0x3fcb999a 1.59062505
020 0xbc540000 -0.0129394531 0xbfd40000 -1.65625
021 0x3c540000 0.0129394531 0x3fd40000 1.65625
022 0xbc5c6666 -0.0134521481 0xbfdc6666 -1.72187495
023 0x3c5c6666 0.0134521481 0x3fdc6666 1.72187495
024 0xbc64cccd -0.0139648439 0xbfe4cccd -1.78750002
025 0x3c64cccd 0.0139648439 0x3fe4cccd 1.78750002
026 0xbc6d3333 -0.0144775389 0xbfed3333 -1.85312498
027 0x3c6d3333 0.0144775389 0x3fed3333 1.85312498
028 0xbc75999a -0.0149902347 0xbff5999a -1.91875005
029 0x3c75999a 0.0149902347 0x3ff5999a 1.91875005
030 0xbc7e0000 -0.0155029297 0xbffe0000 -1.984375
031 0x3c7e0000 0.0155029297 0x3ffe0000 1.984375
032 0xbb800000 -0.00390625 0xbf000000 -0.5
033 0x3b800000 0.00390625 0x3f000000 0.5
034 0xbb886666 -0.00416259747 0xbf086666 -0.532812476
035 0x3b886666 0.00416259747 0x3f086666 0.532812476
036 0xbb90cccd -0.00441894541 0xbf10cccd -0.565625012
037 0x3b90cccd 0.00441894541 0x3f10cccd 0.565625012
038 0xbb993333 -0.00467529288 0xbf193333 -0.598437488
039 0x3b993333 0.00467529288 0x3f193333 0.598437488
040 0xbba1999a -0.00493164081 0xbf21999a -0.631250024
041 0x3ba1999a 0.00493164081 0x3f21999a 0.631250024
042 0xbbaa0000 -0.00518798828 0xbf2a0000 -0.6640625
043 0x3baa0000 0.00518798828 0x3f2a0000 0.6640625
044 0xbbb26666 -0.00544433575 0xbf326666 -0.696874976
045 0x3bb26666 0.00544433575 0x3f326666 0.696874976
046 0xbbbacccd -0.00570068369 0xbf3acccd -0.729687512
047 0x3bbacccd 0.00570068369 0x3f3acccd 0.729687512
048 0xbbc33333 -0.00595703116 0xbf433333 -0.762499988
049 0x3bc33333 0.00595703116 0x3f433333 0.762499988
050 0xbbcb999a -0.00621337909 0xbf4b999a -0.795312524
